UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75 
110413,1,2,1,1,1,3,1,1,3,"R",6569,"R",2695,"R",3874,"R",4044,"R",1603,"R",2441,"R",595,"R",224,"R",371,"R",595,"R",224,"R",371,"A",,"A",,"A",,"R",484,"R",81,"R",270,"R",45,"R",500,"R",600,"R",500,"R",600,"R",490,"R",600,"R",22,"R",27,"R",22,"R",27,"R",21,"R",28,"A",,"A",
110422,1,3,1,1,3,3,1,3,3,"R",46820,"R",24832,"R",21988,"R",14651,"R",6804,"R",7847,"R",4943,"R",2467,"R",2476,"R",4928,"R",2457,"R",2471,"R",15,"R",10,"R",5,"R",3810,"R",77,"R",3437,"R",69,"R",550,"R",650,"R",580,"R",690,"A",,"A",,"R",26,"R",31,"R",25,"R",31,"R",26,"R",31,"A",,"A",
110468,1,3,1,3,3,3,3,1,3,"R",71,"R",14,"R",57,"R",65,"R",10,"R",55,"R",11,"R",3,"R",8,"R",5,"R",2,"R",3,"R",6,"R",1,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110486,1,3,1,1,3,3,2,3,3,"R",8432,"R",3536,"R",4896,"R",5797,"R",2319,"R",3478,"R",1464,"R",580,"R",884,"R",1447,"R",570,"R",877,"R",17,"R",10,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110495,1,3,1,1,3,3,2,3,3,"R",7081,"R",2535,"R",4546,"R",5001,"R",1643,"R",3358,"R",1270,"R",423,"R",847,"R",1220,"R",407,"R",813,"R",50,"R",16,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110510,1,3,1,1,3,3,1,3,3,"R",13804,"R",5348,"R",8456,"R",8916,"R",3241,"R",5675,"R",3005,"R",1196,"R",1809,"R",2944,"R",1166,"R",1778,"R",61,"R",30,"R",31,"R",2898,"R",96,"R",1252,"R",42,"R",400,"R",490,"R",400,"R",500,"A",,"A",,"R",16,"R",20,"R",14,"R",19,"R",16,"R",20,"A",,"A",
110529,1,3,1,1,3,3,1,3,3,"R",33855,"R",18153,"R",15702,"R",13307,"R",6198,"R",7109,"R",2707,"R",1387,"R",1320,"R",2656,"R",1355,"R",1301,"R",51,"R",32,"R",19,"R",2440,"R",90,"R",819,"R",30,"R",450,"R",580,"R",470,"R",620,"A",,"A",,"R",20,"R",27,"R",20,"R",27,"R",21,"R",28,"A",,"A",
110538,1,3,1,1,3,3,1,3,3,"R",22760,"R",9692,"R",13068,"R",14441,"R",5801,"R",8640,"R",2699,"R",1164,"R",1535,"R",2665,"R",1147,"R",1518,"R",34,"R",17,"R",17,"R",2386,"R",88,"R",1081,"R",40,"R",440,"R",550,"R",450,"R",560,"A",,"A",,"R",19,"R",24,"R",18,"R",24,"R",18,"R",25,"A",,"A",
110547,1,3,1,1,3,3,2,3,3,"R",16018,"R",6391,"R",9627,"R",8452,"R",3044,"R",5408,"R",1305,"R",470,"R",835,"R",1266,"R",452,"R",814,"R",39,"R",18,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110556,1,3,1,1,3,3,1,3,3,"R",19938,"R",8903,"R",11035,"R",10406,"R",4300,"R",6106,"R",3672,"R",1484,"R",2188,"R",3537,"R",1421,"R",2116,"R",135,"R",63,"R",72,"R",3310,"R",90,"R",1461,"R",40,"R",390,"R",500,"R",400,"R",510,"A",,"A",,"R",16,"R",21,"R",14,"R",21,"R",16,"R",23,"A",,"A",
110565,1,3,1,1,3,3,1,3,3,"R",41841,"R",17608,"R",24233,"R",17515,"R",7223,"R",10292,"R",4401,"R",1936,"R",2465,"R",4287,"R",1873,"R",2414,"R",114,"R",63,"R",51,"R",4019,"R",91,"R",1646,"R",37,"R",460,"R",560,"R",470,"R",570,"A",,"A",,"R",19,"R",24,"R",18,"R",24,"R",19,"R",25,"A",,"A",
110574,1,3,1,1,3,3,2,3,3,"R",14775,"R",5478,"R",9297,"R",10938,"R",3788,"R",7150,"R",1787,"R",668,"R",1119,"R",1730,"R",640,"R",1090,"R",57,"R",28,"R",29,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
110583,1,3,1,1,3,3,1,3,3,"R",58109,"R",23494,"R",34615,"R",19650,"R",7630,"R",12020,"R",4506,"R",1862,"R",2644,"R",4399,"R",1808,"R",2591,"R",107,"R",54,"R",53,"R",4224,"R",94,"R",1781,"R",39,"R",460,"R",570,"R",470,"R",600,"A",,"A",,"R",20,"R",26,"R",19,"R",26,"R",20,"R",27,"A",,"A",
110592,1,3,1,1,3,3,1,3,3,"R",31855,"R",12956,"R",18899,"R",21704,"R",8273,"R",13431,"R",3862,"R",1595,"R",2267,"R",3688,"R",1510,"R",2178,"R",174,"R",85,"R",89,"R",3666,"R",95,"R",1391,"R",36,"R",390,"R",490,"R",390,"R",500,"A",,"A",,"R",15,"R",20,"R",14,"R",20,"R",16,"R",21,"A",,"A",
110608,1,3,1,1,3,3,1,3,3,"R",34444,"R",14952,"R",19492,"R",15706,"R",6631,"R",9075,"R",5637,"R",2552,"R",3085,"R",5517,"R",2479,"R",3038,"R",120,"R",73,"R",47,"R",5116,"R",91,"R",1252,"R",22,"R",400,"R",500,"R",390,"R",510,"A",,"A",,"R",16,"R",22,"R",15,"R",22,"R",16,"R",23,"A",,"A",
110617,1,3,1,1,3,3,1,3,3,"R",22863,"R",9814,"R",13049,"R",15376,"R",6324,"R",9052,"R",3781,"R",1629,"R",2152,"R",3648,"R",1548,"R",2100,"R",133,"R",81,"R",52,"R",3484,"R",92,"R",1351,"R",36,"R",415,"R",520,"R",420,"R",540,"A",,"A",,"R",17,"R",23,"R",15,"R",22,"R",17,"R",24,"A",,"A",
110635,1,3,1,1,3,3,1,2,3,"R",78893,"R",39443,"R",39450,"R",13320,"R",6082,"R",7238,"R",5550,"R",2671,"R",2879,"R",5510,"R",2655,"R",2855,"R",40,"R",16,"R",24,"R",4570,"R",82,"R",2807,"R",50,"R",610,"R",740,"R",640,"R",770,"R",630,"R",760,"R",30,"R",34,"R",31,"R",35,"R",29,"R",35,"A",,"A",
110644,1,3,1,1,3,3,1,1,4,"R",64602,"R",29571,"R",35031,"R",24518,"R",9840,"R",14678,"R",5369,"R",1972,"R",3397,"R",5304,"R",1955,"R",3349,"R",65,"R",17,"R",48,"R",4733,"R",88,"R",2607,"R",48,"R",510,"R",630,"R",560,"R",710,"R",530,"R",650,"R",25,"R",31,"R",25,"R",32,"R",25,"R",31,"A",,"A",
110653,1,2,1,1,3,3,1,1,3,"R",71775,"R",33133,"R",38642,"R",27764,"R",12244,"R",15520,"R",5756,"R",2533,"R",3223,"R",5746,"R",2528,"R",3218,"R",10,"R",5,"R",5,"R",5251,"R",91,"R",2703,"R",46,"R",480,"R",600,"R",550,"R",690,"R",510,"R",620,"R",24,"R",29,"R",23,"R",30,"R",24,"R",30,"A",,"A",
110662,1,3,1,1,3,2,1,2,3,"R",92690,"R",43336,"R",49354,"R",16016,"R",7140,"R",8876,"R",5679,"R",2380,"R",3299,"R",5671,"R",2377,"R",3294,"R",8,"R",3,"R",5,"R",4725,"R",83,"R",3048,"R",53,"R",580,"R",710,"R",600,"R",760,"R",590,"R",730,"R",28,"R",33,"R",28,"R",34,"R",27,"R",34,"A",,"A",
110671,1,3,1,1,3,3,1,1,3,"R",38511,"R",17490,"R",21021,"R",21412,"R",9318,"R",12094,"R",4044,"R",1865,"R",2179,"R",4033,"R",1859,"R",2174,"R",11,"R",6,"R",5,"R",3727,"R",92,"R",1946,"R",48,"R",490,"R",600,"R",490,"R",610,"R",510,"R",630,"R",23,"R",28,"R",22,"R",29,"R",23,"R",28,"A",,"A",
110680,1,3,1,1,3,3,1,1,3,"R",78061,"R",36844,"R",41217,"R",26335,"R",12570,"R",13765,"R",5292,"R",2711,"R",2581,"R",5286,"R",2708,"R",2578,"R",6,"R",3,"R",3,"R",4581,"R",86,"R",2419,"R",45,"R",580,"R",680,"R",640,"R",770,"R",600,"R",710,"R",28,"R",33,"R",28,"R",34,"R",28,"R",34,"A",,"A",
110705,1,1,1,1,3,3,1,1,3,"R",70536,"R",32874,"R",37662,"R",23026,"R",9858,"R",13168,"R",4473,"R",1981,"R",2492,"R",4459,"R",1973,"R",2486,"R",14,"R",8,"R",6,"R",3856,"R",86,"R",2440,"R",54,"R",530,"R",660,"R",560,"R",700,"R",510,"R",630,"R",26,"R",31,"R",26,"R",33,"R",26,"R",32,"A",,"A",
110714,1,3,1,1,3,3,1,1,3,"R",45532,"R",20098,"R",25434,"R",22897,"R",9855,"R",13042,"R",3620,"R",1728,"R",1892,"R",3607,"R",1724,"R",1883,"R",13,"R",4,"R",9,"R",2908,"R",80,"R",1759,"R",49,"R",510,"R",630,"R",540,"R",670,"R",510,"R",630,"R",25,"R",30,"R",24,"R",31,"R",24,"R",29,"A",,"A",
110918,1,3,1,2,1,3,2,1,3,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
111081,3,3,1,2,1,1,3,1,3,"R",2158,"R",796,"R",1349,"R",538,"R",200,"R",336,"R",193,"R",77,"R",116,"R",193,"R",77,"R",116,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
111188,1,3,1,1,3,3,2,3,3,"R",1206,"R",941,"R",265,"R",798,"R",624,"R",174,"R",223,"R",190,"R",33,"R",220,"R",187,"R",33,"R",3,"R",3,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
111638,2,3,1,2,2,2,3,3,1,"R",231,"R",75,"R",156,"R",186,"R",60,"R",126,"R",128,"R",21,"R",107,"R",128,"R",21,"R",107,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
111948,1,2,1,1,1,1,1,1,3,"R",13670,"R",5051,"R",8619,"R",6504,"R",2369,"R",4135,"R",1426,"R",529,"R",897,"R",1419,"R",524,"R",895,"R",7,"R",5,"R",2,"R",967,"R",68,"R",765,"R",54,"R",550,"R",640,"R",550,"R",650,"R",560,"R",660,"R",25,"R",30,"R",25,"R",32,"R",24,"R",29,"R",8,"R",9
112075,1,2,1,2,2,2,1,2,3,"R",3135,"R",1041,"R",2094,"R",1855,"R",549,"R",1306,"R",334,"R",110,"R",224,"R",334,"R",110,"R",224,"A",,"A",,"A",,"R",255,"R",72,"R",169,"R",48,"R",440,"R",560,"R",460,"R",570,"R",440,"R",545,"R",20,"R",25,"R",19,"R",26,"R",19,"R",26,"A",,"A",
112084,1,2,1,3,1,3,1,1,3,"R",433,"R",182,"R",251,"R",224,"R",103,"R",121,"R",110,"R",59,"R",51,"R",106,"R",58,"R",48,"R",4,"R",1,"R",3,"R",64,"R",66,"R",31,"R",32,"R",403,"R",528,"R",410,"R",510,"R",420,"R",510,"R",17,"R",23,"R",15,"R",23,"R",16,"R",22,"R",7,"R",8
112260,2,2,1,1,1,3,1,3,3,"R",7156,"R",3204,"R",3952,"R",784,"R",382,"R",402,"R",343,"R",176,"R",167,"R",343,"R",176,"R",167,"A",,"A",,"A",,"R",198,"R",58,"R",192,"R",56,"R",670,"R",750,"R",670,"R",780,"R",690,"R",760,"R",29,"R",33,"R",30,"R",34,"R",29,"R",34,"A",,"A",
112394,2,3,1,3,1,1,2,1,2,"R",349,"R",241,"R",108,"R",212,"R",136,"R",76,"R",110,"R",77,"R",33,"R",106,"R",73,"R",33,"R",4,"R",4,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
112446,3,3,3,3,3,1,3,1,3,"R",87,"R",73,"R",14,"R",64,"R",55,"R",9,"R",52,"R",43,"R",9,"R",52,"R",43,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
112570,1,3,1,3,1,3,2,1,3,"R",268,"R",120,"R",148,"R",224,"R",83,"R",100,"R",77,"R",36,"R",41,"R",75,"R",36,"R",39,"R",2,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
113537,3,3,3,3,1,3,3,3,3,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
113698,1,2,1,2,1,2,1,1,3,"R",2178,"R",572,"R",1606,"R",1717,"R",466,"R",1251,"R",255,"R",81,"R",174,"R",255,"R",81,"R",174,"A",,"A",,"A",,"R",209,"R",82,"R",108,"R",42,"R",480,"R",560,"R",470,"R",580,"R",470,"R",550,"R",21,"R",25,"R",20,"R",26,"R",19,"R",26,"R",7,"R",8
114354,1,2,1,2,1,1,2,1,3,"R",1419,"R",183,"R",1236,"R",699,"R",75,"R",624,"R",471,"R",52,"R",419,"R",469,"R",52,"R",417,"R",2,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
114390,1,2,1,2,1,1,2,1,3,"R",227,"R",20,"R",207,"R",109,"R",10,"R",99,"R",74,"R",7,"R",67,"R",73,"R",6,"R",67,"R",1,"R",1,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
114415,1,2,1,2,1,1,2,1,3,"R",164,"R",10,"R",154,"R",95,"R",2,"R",93,"R",57,"R",2,"R",55,"R",55,"R",2,"R",53,"R",2,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
114813,1,2,1,3,1,3,1,1,3,"R",518,"R",105,"R",371,"R",327,"R",65,"R",242,"R",170,"R",62,"R",108,"R",163,"R",58,"R",105,"R",7,"R",4,"R",3,"R",140,"R",86,"R",63,"R",39,"R",440,"R",530,"R",440,"R",547,"R",440,"R",525,"R",19,"R",24,"R",18,"R",23,"R",18,"R",24,"A",,"A",
115083,3,3,3,3,2,3,3,1,3,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
115409,2,2,1,1,1,3,1,2,3,"R",4119,"R",2897,"R",1222,"R",534,"R",272,"R",262,"R",214,"R",116,"R",98,"R",214,"R",116,"R",98,"A",,"A",,"A",,"R",169,"R",79,"R",115,"R",54,"R",670,"R",760,"R",730,"R",800,"R",680,"R",760,"R",32,"R",35,"R",32,"R",35,"R",33,"R",35,"A",,"A",
115728,1,2,1,2,1,3,1,1,3,"R",872,"R",320,"R",552,"R",375,"R",127,"R",248,"R",119,"R",33,"R",86,"R",119,"R",33,"R",86,"R",0,"R",0,"R",0,"R",103,"R",87,"R",46,"R",39,"R",390,"R",470,"R",380,"R",470,"A",,"A",,"R",15,"R",21,"R",15,"R",21,"R",15,"R",20,"A",,"A",
115755,1,3,1,1,3,3,1,3,3,"R",13018,"R",5241,"R",7777,"R",10024,"R",3798,"R",6226,"R",1420,"R",541,"R",879,"R",1400,"R",530,"R",870,"R",20,"R",11,"R",9,"R",1308,"R",92,"R",549,"R",39,"R",440,"R",560,"R",430,"R",550,"A",,"A",,"R",18,"R",24,"R",16,"R",24,"R",17,"R",24,"A",,"A",
116466,3,3,1,3,3,3,3,1,3,"R",200,"R",174,"R",26,"R",176,"R",151,"R",25,"R",65,"R",58,"R",7,"R",59,"R",52,"R",7,"R",6,"R",6,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
116475,3,3,1,3,3,3,3,1,3,"R",202,"R",163,"R",39,"R",195,"R",158,"R",37,"R",44,"R",38,"R",6,"R",40,"R",34,"R",6,"R",4,"R",4,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
116484,3,3,1,3,3,3,3,1,3,"R",195,"R",164,"R",31,"R",165,"R",137,"R",28,"R",74,"R",59,"R",15,"R",68,"R",56,"R",12,"R",6,"R",3,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
116846,1,3,1,3,1,3,2,1,3,"R",56,"R",23,"R",33,"R",45,"R",19,"R",26,"R",11,"R",4,"R",7,"R",11,"R",4,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
117104,1,3,1,3,1,3,1,1,3,"R",224,"R",96,"R",128,"R",143,"R",61,"R",82,"R",90,"R",40,"R",50,"R",90,"R",40,"R",50,"R",0,"R",0,"R",0,"R",65,"R",72,"R",29,"R",32,"R",420,"R",540,"R",380,"R",490,"R",410,"R",520,"R",16,"R",20,"R",15,"R",22,"R",15,"R",19,"R",7,"R",8
117140,1,2,1,1,1,2,1,1,4,"R",8179,"R",3133,"R",5046,"R",3859,"R",1426,"R",2433,"R",724,"R",273,"R",451,"R",720,"R",272,"R",448,"R",4,"R",1,"R",3,"R",635,"R",88,"R",248,"R",34,"R",470,"R",560,"R",470,"R",570,"R",460,"R",560,"R",20,"R",24,"R",19,"R",25,"R",19,"R",25,"A",,"A",
117168,1,3,1,3,2,1,2,1,3,"R",322,"R",117,"R",205,"R",120,"R",39,"R",81,"R",68,"R",22,"R",46,"R",67,"R",22,"R",45,"R",1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
117627,1,3,1,1,3,3,1,1,3,"R",4328,"R",1512,"R",2816,"R",1931,"R",610,"R",1321,"R",435,"R",151,"R",284,"R",428,"R",151,"R",277,"R",7,"R",0,"R",7,"R",376,"R",84,"R",131,"R",30,"R",420,"R",510,"R",420,"R",520,"R",420,"R",510,"R",16,"R",22,"R",15,"R",22,"R",16,"R",23,"A",,"A",
117751,1,2,1,1,1,3,1,1,4,"R",490,"R",229,"R",261,"R",464,"R",215,"R",249,"R",201,"R",101,"R",100,"R",201,"R",101,"R",100,"R",0,"R",0,"R",0,"R",163,"R",81,"R",76,"R",38,"R",480,"R",620,"R",480,"R",590,"R",480,"R",600,"R",21,"R",27,"R",21,"R",28,"R",19,"R",26,"A",,"A",
117946,1,2,1,1,1,3,1,1,3,"R",13288,"R",5243,"R",8045,"R",6748,"R",2709,"R",4039,"R",1354,"R",606,"R",748,"R",1354,"R",606,"R",748,"A",,"A",,"A",,"R",919,"R",68,"R",652,"R",48,"R",550,"R",640,"R",560,"R",660,"R",550,"R",650,"R",25,"R",30,"R",25,"R",32,"R",24,"R",29,"R",8,"R",9
118198,2,2,2,2,1,3,3,3,1,"R",270,"R",75,"R",195,"R",211,"R",58,"R",153,"R",156,"R",42,"R",114,"R",156,"R",42,"R",114,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
118693,1,2,1,1,1,3,1,1,3,"R",2445,"R",1352,"R",1093,"R",931,"R",515,"R",416,"R",150,"R",83,"R",67,"R",150,"R",83,"R",67,"A",,"A",,"A",,"R",74,"R",49,"R",57,"R",38,"R",450,"R",533,"R",470,"R",563,"R",450,"R",525,"R",19,"R",25,"R",18,"R",24,"R",19,"R",25,"A",,"A",
118888,2,2,1,2,1,3,1,1,3,"R",893,"R",0,"R",893,"R",639,"A",,"R",639,"R",140,"A",,"R",140,"R",139,"A",,"R",139,"R",1,"A",,"R",1,"R",93,"R",65,"R",51,"R",36,"R",530,"R",670,"R",500,"R",620,"R",530,"R",650,"R",24,"R",30,"A",,"A",,"A",,"A",,"A",,"A",
119173,1,2,1,2,1,3,1,1,3,"R",2407,"R",87,"R",2320,"R",1842,"R",55,"R",1787,"R",551,"R",23,"R",528,"R",532,"R",20,"R",512,"R",19,"R",3,"R",16,"R",455,"R",82,"R",179,"R",32,"R",410,"R",510,"R",420,"R",510,"R",400,"R",500,"R",16,"R",21,"A",,"A",,"A",,"A",,"A",,"A",
119270,2,3,1,2,1,1,2,2,2,"R",526,"R",404,"R",122,"R",452,"R",350,"R",102,"R",239,"R",191,"R",48,"R",237,"R",189,"R",48,"R",2,"R",2,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
119775,1,3,1,3,2,1,2,1,3,"R",108,"R",63,"R",45,"R",105,"R",60,"R",45,"R",53,"R",33,"R",20,"R",53,"R",33,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
120078,3,3,3,3,3,1,3,3,4,"R",197,"R",35,"R",162,"R",197,"R",35,"R",162,"R",160,"R",26,"R",134,"R",160,"R",26,"R",134,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
120184,1,2,1,2,1,3,1,1,3,"R",1710,"R",539,"R",1171,"R",1482,"R",451,"R",1031,"R",173,"R",46,"R",127,"R",172,"R",46,"R",126,"R",1,"R",0,"R",1,"R",139,"R",81,"R",67,"R",39,"R",420,"R",520,"R",390,"R",510,"R",410,"R",510,"R",16,"R",21,"R",15,"R",22,"R",16,"R",22,"R",6,"R",8
120254,2,2,1,2,1,3,1,1,3,"R",5911,"R",2424,"R",3487,"R",2652,"R",1058,"R",1594,"R",518,"R",212,"R",306,"R",517,"R",212,"R",305,"R",1,"R",0,"R",1,"R",319,"R",62,"R",264,"R",51,"R",600,"R",690,"R",600,"R",690,"R",605,"R",690,"R",28,"R",31,"R",28,"R",33,"R",26,"R",31,"A",,"A",
120403,1,3,1,2,3,1,1,1,3,"R",1017,"R",291,"R",721,"R",919,"R",267,"R",652,"R",191,"R",67,"R",124,"R",191,"R",67,"R",124,"A",,"A",,"A",,"R",97,"R",51,"R",34,"R",18,"R",460,"R",580,"R",460,"R",600,"A",,"A",,"R",19,"R",25,"A",,"A",,"A",,"A",,"A",,"A",
120537,1,1,1,2,1,3,1,1,3,"R",1051,"R",332,"R",719,"R",360,"R",120,"R",240,"R",124,"R",53,"R",71,"R",112,"R",44,"R",68,"R",12,"R",9,"R",3,"R",96,"R",87,"R",38,"R",35,"R",390,"R",510,"R",400,"R",520,"R",410,"R",510,"R",16,"R",22,"R",20,"R",23,"R",16,"R",21,"A",,"A",
120661,3,3,1,3,2,3,3,3,1,"R",276,"R",56,"R",220,"R",228,"R",48,"R",180,"R",109,"R",17,"R",92,"R",109,"R",17,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
120865,1,2,1,2,1,2,1,1,3,"R",2041,"R",771,"R",1270,"R",923,"R",338,"R",585,"R",251,"R",107,"R",144,"R",250,"R",106,"R",144,"R",1,"R",1,"Z",0,"R",203,"R",81,"R",81,"R",32,"R",420,"R",560,"R",430,"R",570,"R",420,"R",540,"R",18,"R",23,"R",17,"R",22,"R",17,"R",25,"A",,"A",
120883,1,2,1,2,2,3,1,1,3,"R",14449,"R",5885,"R",8564,"R",9328,"R",3763,"R",5565,"R",937,"R",413,"R",524,"R",934,"R",412,"R",522,"R",3,"R",1,"R",2,"R",749,"R",80,"R",387,"R",41,"R",490,"R",620,"R",520,"R",660,"R",490,"R",630,"R",22,"R",29,"R",21,"R",28,"R",22,"R",28,"A",,"A",
121150,1,3,1,2,1,3,1,1,3,"R",9923,"R",3375,"R",6548,"R",3781,"R",1560,"R",2221,"R",745,"R",305,"R",440,"R",745,"R",305,"R",440,"R",0,"R",0,"R",0,"R",493,"R",66,"R",393,"R",53,"R",550,"R",650,"R",550,"R",670,"R",550,"R",650,"R",25,"R",30,"R",25,"R",32,"R",24,"R",30,"R",8,"R",9
121257,1,3,1,2,1,3,3,1,4,"R",4149,"R",1420,"R",2729,"R",559,"R",246,"R",313,"R",260,"R",115,"R",145,"R",260,"R",115,"R",145,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
121309,1,2,1,1,1,3,1,1,3,"R",2809,"R",822,"R",1987,"R",2004,"R",626,"R",1378,"R",599,"R",206,"R",393,"R",599,"R",206,"R",393,"R",0,"R",0,"R",0,"R",433,"R",72,"R",341,"R",57,"R",510,"R",620,"R",510,"R",630,"R",510,"R",610,"R",23,"R",28,"R",23,"R",30,"R",23,"R",28,"A",,"A",
121345,1,1,1,1,1,3,1,1,4,"R",8099,"R",3234,"R",4865,"R",834,"R",391,"R",443,"R",400,"R",191,"R",209,"R",400,"R",191,"R",209,"R",0,"R",0,"R",0,"R",244,"R",61,"R",234,"R",59,"R",670,"R",760,"R",690,"R",770,"R",680,"R",770,"R",30,"R",34,"R",31,"R",35,"R",28,"R",34,"A",,"A",
121691,1,2,1,2,1,3,1,1,3,"R",4790,"R",2117,"R",2673,"R",3234,"R",1331,"R",1903,"R",533,"R",233,"R",300,"R",533,"R",233,"R",300,"R",0,"R",0,"R",0,"R",394,"R",74,"R",267,"R",50,"R",510,"R",610,"R",510,"R",610,"A",,"A",,"R",22,"R",28,"R",21,"R",28,"R",21,"R",27,"A",,"A",
